Timestamp,Sum of Losses,Number of Nodes,Average Data Quantity,Training Data Size
2024-12-27T03:13:53Z,158101.467574,3197,148.217500,237148
2024-12-27T03:15:48Z,158249.865949,3199,148.123673,237146
2024-12-27T03:17:42Z,158089.181824,3201,148.023720,237134
2024-12-27T03:19:35Z,158284.488581,3203,147.922645,237120
2024-12-27T03:21:27Z,158298.754581,3205,147.796135,237065
2024-12-27T03:23:20Z,157996.304081,3207,147.699065,237057
2024-12-27T03:25:12Z,158037.396706,3209,147.606476,237056
2024-12-27T03:27:05Z,157667.953956,3211,147.513379,237054
2024-12-27T03:28:59Z,157818.918206,3213,147.420398,237052
2024-12-27T03:30:43Z,158542.523831,3215,147.327533,237050
2024-12-27T03:32:27Z,158566.269581,3217,147.234783,237048
2024-12-27T03:34:11Z,158227.054206,3219,147.134699,237034
2024-12-27T03:36:05Z,158048.892831,3221,147.041563,237031
2024-12-27T03:37:58Z,158219.481831,3223,146.946683,237025
2024-12-27T03:39:51Z,158434.906456,3225,146.855019,237024
2024-12-27T03:41:45Z,158365.158769,3227,146.757895,237014
2024-12-27T03:43:41Z,158482.293269,3229,146.664604,237010
2024-12-27T03:45:38Z,158584.835956,3231,146.572047,237007
2024-12-27T03:47:31Z,158491.655456,3233,146.471570,236991
2024-12-27T03:49:24Z,158402.929956,3235,146.378011,236986
2024-12-27T03:51:18Z,158176.280724,3237,146.287037,236985
2024-12-27T03:53:11Z,158038.563677,3239,146.173967,236948
2024-12-27T03:55:04Z,158017.930740,3241,146.083231,236947
2024-12-27T03:56:55Z,158086.415427,3243,145.988293,236939
2024-12-27T03:58:48Z,158077.145552,3245,145.895936,236935
2024-12-27T04:00:41Z,157643.941427,3247,145.796923,236920
2024-12-27T04:02:35Z,157821.187052,3249,145.706642,236919
2024-12-27T04:04:28Z,158306.908990,3251,145.616472,236918
2024-12-27T04:06:22Z,157984.578990,3253,145.525184,236915
2024-12-27T04:08:15Z,157339.524615,3255,145.066298,236313
2024-12-27T04:10:07Z,157062.813865,3257,144.971166,236303
2024-12-27T04:11:59Z,157215.150115,3259,144.879215,236298
2024-12-27T04:13:52Z,157166.541677,3261,144.788603,236295
2024-12-27T04:15:37Z,156972.624240,3263,144.685242,236271
2024-12-27T04:17:15Z,156980.605427,3265,144.595471,236269
2024-12-27T04:18:53Z,157013.436865,3267,144.503364,236263
2024-12-27T04:20:35Z,155568.967115,3269,143.448655,234682
2024-12-27T04:22:18Z,155770.907130,3271,143.353696,234670
2024-12-27T04:24:02Z,156274.724255,3273,143.264957,234668
2024-12-27T04:25:38Z,155981.619380,3275,143.176937,234667
2024-12-27T04:27:10Z,155784.727568,3277,143.089024,234666
2024-12-27T04:28:40Z,155855.934005,3279,143.001219,234665
2024-12-27T04:35:11Z,155865.686505,3281,142.906821,234653
2024-12-27T04:36:43Z,155993.085818,3283,142.811929,234640
2024-12-27T04:38:11Z,156095.618318,3285,142.694647,234590
2024-12-27T04:39:41Z,155801.739068,3287,142.606079,234587
2024-12-27T05:06:14Z,155853.235193,3289,142.518834,234586
2024-12-27T05:07:43Z,156099.027630,3291,142.431087,234584
2024-12-27T05:09:12Z,155911.403755,3293,142.344053,234583
2024-12-27T05:10:40Z,155936.215193,3295,142.246210,234564
2024-12-27T06:12:19Z,155986.456193,3297,142.150303,234548
2024-12-27T06:13:55Z,155954.234193,3299,142.062386,234545
2024-12-27T06:15:28Z,156052.035443,3301,141.964286,234525
2024-12-27T06:17:00Z,155639.227462,3303,141.806413,234406
2024-12-27T06:18:25Z,155281.799134,3305,141.718863,234403
2024-12-27T06:19:50Z,155519.979509,3307,141.631420,234400
2024-12-27T06:21:15Z,155721.260759,3309,141.545290,234399
2024-12-27T06:22:39Z,155787.298755,3311,141.458057,234396
2024-12-27T06:29:08Z,155574.856380,3313,141.368516,234389
2024-12-27T06:30:33Z,155395.075255,3315,141.282700,234388
2024-12-27T06:32:02Z,155630.812192,3317,141.194578,234383
2024-12-27T06:33:31Z,155816.430192,3319,141.107766,234380
2024-12-27T15:52:37Z,155901.173942,3321,141.021661,234378
2024-12-27T15:55:08Z,155876.446259,3323,140.935057,234375
2024-12-27T15:57:28Z,155331.807033,3325,140.849159,234373
2024-12-27T16:04:51Z,155463.578908,3327,140.760961,234367
2024-12-27T16:07:15Z,155693.764908,3329,140.673469,234362
2024-12-27T16:10:14Z,155597.893970,3331,140.586683,234358
2024-12-27T16:28:35Z,155772.466408,3333,140.501799,234357
2024-12-27T16:31:56Z,155783.184408,3335,140.415219,234353
2024-12-27T19:33:52Z,155434.583033,3337,140.302395,234305
2024-12-27T19:35:38Z,154778.028345,3339,140.216038,234301
2024-12-27T19:37:22Z,154953.424158,3341,140.131579,234300
2024-12-27T19:44:03Z,155207.251720,3343,140.004782,234228
2024-12-27T19:45:42Z,155356.386595,3345,139.851254,234111
2024-12-27T19:47:22Z,155631.397720,3347,139.767164,234110
2024-12-27T19:48:54Z,155577.761970,3349,139.683174,234109
2024-12-27T19:50:28Z,155822.518064,3351,139.598092,234106
2024-12-27T19:52:03Z,155757.346439,3353,139.512515,234102
2024-12-27T19:53:41Z,155682.936314,3355,139.427635,234099
2024-12-27T19:55:15Z,155793.502126,3357,139.317857,234054
2024-12-27T20:01:45Z,155428.340876,3359,139.189173,233977
2024-12-27T20:03:14Z,155417.784314,3361,139.105826,233976
2024-12-27T20:04:46Z,155465.847064,3363,139.022579,233975
2024-12-27T20:06:19Z,155390.963626,3365,138.938242,233972
2024-12-27T20:07:58Z,155521.561126,3367,138.850445,233963
2024-12-27T20:09:41Z,155291.629306,3369,138.767497,233962
2024-12-27T20:11:23Z,155167.121931,3371,138.681091,233955
2024-12-27T20:33:06Z,154797.712216,3373,138.597156,233952
2024-12-27T20:34:56Z,154815.083966,3375,138.512137,233947
2024-12-27T20:37:25Z,155389.646716,3377,138.429586,233946
2024-12-27T20:53:59Z,155285.677216,3379,138.344175,233940
2024-12-27T20:55:35Z,155320.905029,3381,138.254137,233926
2024-12-27T20:57:11Z,155651.095591,3383,138.171884,233925
2024-12-27T20:58:58Z,155505.776216,3385,138.076741,233902
2024-12-27T21:00:40Z,155284.340279,3387,137.994690,233901
2024-12-27T21:02:25Z,155416.698841,3389,137.912146,233899
2024-12-27T21:04:39Z,155189.432529,3391,137.830289,233898
2024-12-27T21:16:34Z,155183.942404,3393,137.744405,233890
2024-12-27T21:18:21Z,155606.845404,3395,137.657446,233880
2024-12-27T21:20:16Z,155590.209216,3397,137.575882,233879
2024-12-27T21:27:00Z,155351.221402,3399,137.492063,233874
2024-12-27T21:28:52Z,155405.401972,3401,137.408343,233869
2024-12-27T21:31:01Z,155316.074347,3403,137.324721,233864
2024-12-27T21:33:14Z,154847.767222,3405,137.241197,233859
2024-12-27T21:35:15Z,154931.948597,3407,137.160117,233858
2024-12-27T21:37:18Z,155284.725722,3409,137.079132,233857
2024-12-27T21:39:15Z,155140.398410,3411,136.998243,233856
2024-12-27T21:41:08Z,155024.709535,3413,136.916276,233853
2024-12-27T21:42:56Z,155337.824972,3415,136.835576,233852
2024-12-27T21:45:00Z,155587.146222,3417,136.754971,233851
2024-12-27T21:47:05Z,155599.635910,3419,136.668030,233839
2024-12-27T21:48:59Z,155612.179410,3421,136.587033,233837
2024-12-27T21:50:43Z,155527.958441,3423,136.493287,233813
2024-12-27T21:52:26Z,155389.982941,3425,136.397316,233785
2024-12-27T21:54:07Z,155068.018941,3427,136.299125,233753
2024-12-27T22:31:13Z,155054.605660,3429,136.219114,233752
2024-12-27T22:33:18Z,155422.712785,3431,136.138614,233750
2024-12-27T22:35:25Z,155082.155003,3433,136.055297,233743
2024-12-27T22:47:41Z,155009.965003,3435,135.974985,233741
2024-12-27T22:49:43Z,155361.178503,3437,135.895349,233740
2024-12-27T22:51:27Z,155169.984128,3439,135.802440,233716
2024-12-27T22:58:14Z,155036.979753,3441,135.722997,233715
2024-12-27T22:59:57Z,155187.313914,3443,135.601277,233641
2024-12-27T23:01:35Z,155068.567648,3445,135.520302,233637
2024-12-27T23:25:06Z,154954.149039,3447,135.438261,233631
2024-12-27T23:28:37Z,155200.391851,3449,135.359212,233630
2024-12-27T23:36:14Z,155451.691976,3451,135.273306,233617
2024-12-27T23:38:22Z,155430.248789,3453,135.194444,233616
2024-12-27T23:40:29Z,155237.779914,3455,135.101215,233590
2024-12-27T23:43:07Z,155260.697164,3457,135.022543,233589
2024-12-27T23:46:06Z,155107.650289,3459,134.943963,233588
2024-12-27T23:49:07Z,154967.423929,3461,134.863164,233583
2024-12-27T23:52:09Z,154778.935367,3463,134.783035,233579
2024-12-27T23:55:04Z,154801.539492,3465,134.704152,233577
2024-12-27T23:57:33Z,155033.320992,3467,134.595389,233523
2024-12-27T23:59:52Z,155113.200117,3469,134.491935,233478
2024-12-28T00:01:51Z,154916.505429,3471,134.409326,233469
2024-12-28T00:03:33Z,154542.258992,3473,134.245109,233318
2024-12-28T00:10:26Z,154904.771992,3475,134.166187,233315
2024-12-28T00:13:00Z,154607.448929,3477,134.088506,233314
2024-12-28T00:15:42Z,154382.229804,3479,133.998277,233291
2024-12-28T00:17:49Z,154969.261429,3481,133.920207,233289
2024-12-28T00:20:02Z,155046.909304,3483,133.838210,233280
2024-12-28T00:22:34Z,154966.669929,3485,133.760321,233278
2024-12-28T00:25:18Z,154964.757679,3487,133.679083,233270
2024-12-28T00:28:12Z,155013.422304,3489,133.594502,233256
2024-12-28T00:30:45Z,154710.079992,3491,133.476245,233183
2024-12-28T00:33:25Z,154597.624929,3493,133.300915,233010
2024-12-28T00:36:26Z,154533.244804,3495,132.972556,232569
2024-12-28T00:38:58Z,154038.019054,3497,132.893714,232564
2024-12-28T00:45:39Z,153839.470054,3499,132.811536,232553
2024-12-28T00:47:32Z,154256.523679,3501,132.732877,232548
2024-12-28T00:50:08Z,154608.051242,3503,132.656018,232546
2024-12-28T00:52:53Z,154546.502804,3505,132.579818,232545
2024-12-28T00:55:20Z,154390.170367,3507,132.449003,232448
2024-12-28T00:57:34Z,154418.512617,3509,132.373007,232447
2024-12-28T00:59:49Z,154586.264585,3511,132.297097,232446
2024-12-28T01:02:22Z,154559.155523,3513,132.220705,232444
2024-12-28T01:05:20Z,154410.186023,3515,132.133599,232423
2024-12-28T01:08:19Z,154637.987773,3517,132.056250,232419
2024-12-28T01:11:19Z,154665.708398,3519,131.980125,232417
2024-12-28T01:14:19Z,154622.851398,3521,131.904654,232416
2024-12-28T01:17:19Z,154227.381273,3523,131.829268,232415
2024-12-28T01:20:19Z,154013.359460,3525,131.753968,232414
2024-12-28T01:23:16Z,154358.697085,3527,131.675921,232408
2024-12-28T01:25:56Z,154450.159648,3529,131.599094,232404
2024-12-28T01:32:52Z,153995.597523,3531,131.524052,232403
2024-12-28T01:35:43Z,154068.798710,3533,131.446833,232398
2024-12-28T01:38:20Z,154382.845117,3535,131.370831,232395
2024-12-28T02:00:17Z,154026.235711,3537,131.296045,232394
2024-12-28T02:02:48Z,154029.869211,3539,131.220779,232392
2024-12-28T02:05:41Z,154380.456024,3541,131.143341,232386
2024-12-28T02:08:32Z,154478.331836,3543,131.068810,232385
2024-12-28T02:11:22Z,154303.031836,3545,130.992672,232381
2024-12-28T02:14:17Z,154257.392305,3547,130.918310,232380
2024-12-28T02:17:07Z,153851.691180,3549,130.842342,232376
2024-12-28T02:20:00Z,153752.879805,3551,130.767586,232374
2024-12-28T02:22:50Z,154139.328055,3553,130.688414,232364
2024-12-28T02:25:38Z,154198.152055,3555,130.613266,232361
2024-12-28T02:28:30Z,153969.203805,3557,130.469101,232235
2024-12-28T02:31:22Z,153649.357110,3559,130.394161,232232
2024-12-28T02:34:18Z,153484.024735,3561,130.316498,232224
2024-12-28T02:37:08Z,153906.609360,3563,130.226024,232193
2024-12-28T02:40:01Z,154185.853172,3565,130.152466,232192
2024-12-28T02:42:51Z,153816.121610,3567,130.066667,232169
2024-12-28T02:45:44Z,154040.845672,3569,129.980963,232146
2024-12-28T02:48:34Z,153970.181235,3571,129.904868,232140
2024-12-28T02:51:28Z,153850.274360,3573,129.829418,232135
2024-12-28T02:54:20Z,153957.545797,3575,129.750699,232124
2024-12-28T02:57:13Z,154082.740422,3577,129.675978,232120
2024-12-28T03:00:05Z,154296.045110,3579,129.593523,232102
2024-12-28T03:03:01Z,154029.787485,3581,129.520647,232101
2024-12-28T03:05:57Z,153855.509922,3583,129.447853,232100
2024-12-28T03:08:39Z,153753.064485,3585,129.346711,232048
2024-12-28T03:11:09Z,153819.197610,3587,129.274095,232047
2024-12-28T03:13:43Z,153942.811547,3589,129.200445,232044
2024-12-28T03:16:14Z,153866.286172,3591,129.127991,232043
2024-12-28T03:18:44Z,154060.205297,3593,129.033927,232003
2024-12-28T03:21:13Z,154208.105547,3595,128.960534,232000
2024-12-28T03:23:42Z,153857.995297,3597,128.867778,231962
2024-12-28T03:26:11Z,153830.274547,3599,128.793448,231957
2024-12-28T03:28:43Z,153826.172172,3601,128.721421,231956
2024-12-28T03:31:12Z,153580.751735,3603,128.648918,231954
2024-12-28T03:33:42Z,153693.996985,3605,128.577051,231953
2024-12-28T03:36:10Z,154050.959797,3607,128.505263,231952
2024-12-28T03:38:42Z,153850.836188,3609,128.431894,231948
2024-12-28T03:41:12Z,153667.581063,3611,128.360266,231947
2024-12-28T03:43:40Z,153839.496625,3613,128.288717,231946
2024-12-28T03:46:06Z,153749.597938,3615,128.216694,231944
2024-12-28T03:48:34Z,153774.819438,3617,128.145304,231943
2024-12-28T03:51:01Z,153790.869000,3619,128.071784,231938
2024-12-28T03:53:30Z,153945.195500,3621,128.000000,231936
2024-12-28T03:55:57Z,154040.269875,3623,127.921677,231922
2024-12-28T03:58:24Z,153932.258500,3625,127.850055,231920
2024-12-28T04:00:50Z,153894.199500,3627,127.777961,231917
2024-12-28T04:03:17Z,153783.314313,3629,127.703194,231909
2024-12-28T04:05:43Z,153808.875813,3631,127.627958,231900
2024-12-28T04:08:12Z,153824.810715,3633,127.554455,231894
2024-12-28T04:10:42Z,153706.492465,3635,127.481583,231889
2024-12-28T04:13:10Z,153857.538340,3637,127.410989,231888
2024-12-28T04:15:40Z,153815.154840,3639,127.340472,231887
2024-12-28T04:18:10Z,153928.039278,3641,127.270033,231886
2024-12-28T04:20:39Z,154131.587528,3643,127.199671,231885
2024-12-28T04:23:07Z,153740.133903,3645,127.126645,231879
2024-12-28T04:25:36Z,153515.445153,3647,127.056438,231878
2024-12-28T04:28:06Z,153860.697903,3649,126.984666,231874
2024-12-28T04:30:34Z,153738.970387,3651,126.914067,231872
2024-12-28T04:33:01Z,153534.188075,3653,126.841904,231867
2024-12-28T04:35:29Z,153655.959512,3655,126.770366,231863
2024-12-28T04:37:56Z,153391.103262,3657,126.700000,231861
2024-12-28T04:44:36Z,153670.511950,3659,126.628618,231857
2024-12-28T04:46:20Z,153752.826137,3661,126.557860,231854
2024-12-28T04:48:09Z,153656.945700,3663,126.488271,231853
2024-12-28T04:50:02Z,153827.123700,3665,126.384951,231790
2024-12-28T04:52:03Z,153725.199825,3667,126.283379,231730
2024-12-28T04:54:30Z,153464.148575,3669,126.214052,231729
2024-12-28T04:57:00Z,153284.732262,3671,126.144801,231728
2024-12-28T04:59:28Z,153651.262012,3673,126.075626,231727
2024-12-28T05:01:52Z,153717.372200,3675,126.006525,231726
2024-12-28T05:04:18Z,153459.417450,3677,125.930978,231713
2024-12-28T05:06:46Z,153052.993012,3679,125.860945,231710
2024-12-28T05:09:12Z,153230.601887,3681,125.782302,231691
2024-12-28T05:11:41Z,153704.545825,3683,125.711340,231686
2024-12-28T05:14:03Z,153622.879543,3685,125.641540,231683
2024-12-28T05:16:32Z,153445.071043,3687,125.571816,231680
2024-12-28T05:18:57Z,153023.865543,3689,125.503250,231679
2024-12-28T05:21:25Z,153303.330231,3691,125.429345,231668
2024-12-28T05:23:51Z,153749.778606,3693,125.358225,231662
2024-12-28T05:26:19Z,153701.470043,3695,125.289346,231660
2024-12-28T05:28:47Z,153684.277918,3697,125.220000,231657
2024-12-28T05:31:15Z,153688.902731,3699,125.151810,231656
2024-12-28T05:33:45Z,153510.989731,3701,125.072894,231635
2024-12-28T05:36:13Z,153386.386606,3703,125.001619,231628
2024-12-28T05:38:39Z,153408.080231,3705,124.929342,231619
2024-12-28T05:41:04Z,153570.548981,3707,124.803774,231511
2024-12-28T05:43:29Z,153865.277231,3709,124.722522,231485
2024-12-28T05:45:55Z,153552.246168,3711,124.652666,231480
2024-12-28T06:07:26Z,153133.839731,3713,124.574273,231459
2024-12-28T06:09:06Z,153425.282481,3715,124.493276,231433
2024-12-28T06:10:48Z,153546.460731,3717,124.425806,231432
2024-12-28T06:12:30Z,153389.109293,3719,124.356260,231427
2024-12-28T06:44:08Z,153469.912606,3721,124.287325,231423
2024-12-28T06:45:40Z,153381.997606,3723,124.220075,231422
2024-12-28T06:47:07Z,153510.024356,3725,124.140558,231398
2024-12-28T06:48:38Z,153588.033543,3727,124.068633,231388
2024-12-30T01:38:52Z,153501.113981,3729,124.000536,231385
2024-12-30T01:40:16Z,153329.119856,3731,123.933583,231384
2024-12-30T01:41:39Z,153375.991606,3733,123.866167,231382
2024-12-30T01:43:04Z,153516.339641,3735,123.704120,231203
2024-12-30T01:59:36Z,153429.777704,3737,123.636898,231201
2024-12-30T02:01:11Z,152554.317579,3739,123.559594,231180
2024-12-30T02:02:47Z,152451.955704,3741,123.493056,231179
2024-12-30T02:04:17Z,153038.802329,3743,123.426588,231178
2024-12-30T02:15:52Z,153140.883204,3745,123.348986,231156
2024-12-30T02:17:27Z,153213.303079,3747,123.282133,231154
2024-12-30T02:19:00Z,152985.708204,3749,123.215352,231152
2024-12-30T02:20:29Z,152632.907579,3751,123.134257,231123
2024-12-30T02:21:57Z,152568.144704,3753,123.068158,231122
2024-12-30T02:23:40Z,152182.225516,3755,123.002129,231121
2024-12-30T02:25:54Z,152359.276704,3757,122.912234,231075
2024-12-30T02:28:09Z,152881.984266,3759,122.845827,231073
2024-12-30T02:30:26Z,152942.664141,3761,122.735388,230988
2024-12-30T02:32:44Z,153184.844039,3763,122.655868,230961
2024-12-30T02:35:02Z,153055.581477,3765,122.588641,230957
2024-12-30T02:37:20Z,152961.783352,3767,122.482228,230879
2024-12-30T02:39:33Z,152918.645914,3769,122.415695,230876
2024-12-30T02:41:17Z,152844.977414,3771,122.347642,230870
2024-12-30T02:43:02Z,152937.828339,3773,122.282309,230869
2024-12-30T02:44:53Z,153185.681714,3775,122.210693,230856
2024-12-30T02:52:01Z,153177.332839,3777,122.144444,230853
2024-12-30T02:54:20Z,152794.397777,3779,122.078794,230851
2024-12-30T02:56:20Z,152752.610777,3781,122.013214,230849
2024-12-30T03:03:10Z,152656.499839,3783,121.943476,230839
2024-12-30T03:04:57Z,152671.889152,3785,121.871700,230825
2024-12-30T03:06:48Z,152679.754527,3787,121.802111,230815
2024-12-30T03:08:47Z,152725.668589,3789,121.727848,230796
2024-12-30T03:10:44Z,152860.219714,3791,121.663152,230795
2024-12-30T03:12:43Z,153018.872339,3793,121.591149,230780
2024-12-30T03:14:43Z,153307.047714,3795,121.520800,230768
2024-12-30T03:16:40Z,152760.900714,3797,121.455263,230765
2024-12-30T03:18:37Z,152693.943527,3799,121.390847,230764
2024-12-30T03:20:34Z,152955.794183,3801,121.326498,230763
2024-12-30T03:22:31Z,152848.870371,3803,121.261692,230761
2024-12-30T03:24:28Z,152879.139996,3805,121.186975,230740
2024-12-30T03:26:26Z,152835.176058,3807,121.122835,230739
2024-12-30T03:28:25Z,152618.986121,3809,121.058237,230737
2024-12-30T03:30:21Z,152710.206058,3811,120.992659,230733
2024-12-30T03:32:18Z,152842.690058,3813,120.927149,230729
2024-12-30T03:34:17Z,152906.977558,3815,120.859089,230720
2024-12-30T03:36:13Z,152978.672558,3817,120.794241,230717
2024-12-30T03:38:10Z,152548.290496,3819,120.729984,230715
2024-12-30T03:40:07Z,152739.722246,3821,120.665272,230712
2024-12-30T03:42:00Z,152701.471058,3823,120.601673,230711
2024-12-30T03:43:45Z,152549.227808,3825,120.536050,230706
2024-12-30T03:45:29Z,152788.962746,3827,120.471540,230703
2024-12-30T03:47:01Z,152799.780308,3829,120.406576,230699
2024-12-30T03:53:32Z,153024.169183,3831,120.341158,230694
2024-12-30T03:55:10Z,152880.422839,3833,120.277894,230693
2024-12-30T03:57:02Z,152800.718777,3835,120.213653,230690
2024-12-30T03:58:59Z,152773.989527,3837,120.150521,230689
2024-12-30T04:00:51Z,152626.002589,3839,120.071838,230658
2024-12-30T04:02:31Z,152657.851214,3841,120.007804,230655
2024-12-30T04:04:00Z,152752.838214,3843,119.900676,230569
2024-12-30T04:05:30Z,152880.042152,3845,119.832640,230558
2024-12-30T04:07:08Z,152678.167402,3847,119.766753,230551
2024-12-30T04:08:47Z,152591.817027,3849,119.704050,230550
2024-12-30T04:10:24Z,152805.980682,3851,119.640893,230548
2024-12-30T04:17:02Z,152844.652807,3853,119.578320,230547
2024-12-30T04:18:54Z,152917.540182,3855,119.515293,230545
2024-12-30T04:20:49Z,152838.367682,3857,119.449741,230538
2024-12-30T04:22:31Z,152784.079307,3859,119.386328,230535
2024-12-30T04:24:04Z,152899.046682,3861,119.323499,230533
2024-12-30T04:25:33Z,152790.217745,3863,119.259183,230528
2024-12-30T04:27:01Z,152682.808932,3865,119.195450,230524
2024-12-30T04:38:29Z,152223.029620,3867,119.117829,230493
2024-12-30T04:39:53Z,151774.604807,3869,119.054236,230489
2024-12-30T04:41:17Z,152299.989495,3871,118.988126,230480
2024-12-30T04:42:39Z,152985.685842,3873,118.923633,230474
2024-12-30T04:59:03Z,152832.277342,3875,118.858690,230467
